muni_id,use_code,use_desc,luc,desc,broad
0,3060,"Care and Treatment Facilities - designed and used on a transient basis, including half-way houses and similar facilities",,#N/A,Commercial
258,307,IMPUTED - UNKNOWN,,#N/A,Commercial
35,307,IMPUTED - Commercial,,#N/A,Commercial
8,3070,Assit Care,,#N/A,Commercial
56,3070,ASSIT CARE,,#N/A,Commercial
35,3070,IMPUTED - Commercial,,#N/A,Commercial
20,3070,MOTEL COND MDL-06,,#N/A,Commercial
182,3070,ASSIT CARE,,#N/A,Commercial
56,307V,ASSIT CARE,,#N/A,Commercial
182,307V,ASSIT CARE,,#N/A,Commercial
239,308,Comm Imp,,#N/A,Commercial
35,309,IMPUTED - Commercial,,#N/A,Commercial
35,3090,IMPUTED - Commercial,,#N/A,Commercial
56,3094,APR WET,,#N/A,Commercial
182,3094,APR WET,,#N/A,Commercial
0,310,"Tanks Holding Fuel and Oil Products for Retail Distribution, either Above Ground or Underground",,#N/A,Commercial
0,3100,"Tanks Holding Fuel and Oil Products for Retail Distribution, either Above Ground or Underground",,#N/A,Commercial
7,3101,"Tanks Holding Fuel and Oil Products for Retail Distribution, either Above Ground or Underground",,#N/A,Commercial
170,3101,Oil Products Retail V,,#N/A,Commercial
182,3101,RTL OIL ST MDL-96,,#N/A,Commercial
334,3108,APARTMENTS,,#N/A,Commercial
57,310I,RTL OIL ST  MDL-96,,#N/A,Commercial
325,310I,RTL OIL ST  MDL-96,,#N/A,Commercial
296,310I,Imputed - Taxk Holding Fuel and Oil Products,,#N/A,Commercial
238,310L,IMPUTED - Fuel & Oil Tank,,#N/A,Commercial
57,310S,RTL OIL ST  MDL-95,,#N/A,Commercial
55,310V,RTL OIL ST MDL-00,,#N/A,Commercial
57,310V,RTL OIL ST  MDL-00,,#N/A,Commercial
187,310V,Fuel Tanks,,#N/A,Commercial
67,310V,RTL OIL ST  MDL-00,,#N/A,Commercial
11,310V,"IMPUTED - Tanks Holding Fuel and Oil Products for Retail Distribution, either Above Ground or Underground",,#N/A,Commercial
160,310V,RTL OIL ST  V,,#N/A,Commercial
153,310V,"Tanks Holding Fuel and Oil Products for Retail Distribution, either Above Ground or Underground Vacant",,#N/A,Commercial
0,311,Bottled Gas and Propane Gas Tanks,,#N/A,Commercial
0,3110,Bottled Gas and Propane Gas Tanks,,#N/A,Commercial
325,311I,RTL GAS ST  MDL-96,,#N/A,Commercial
339,311I,Bottled Gas and Propane Gas Tanks,,#N/A,Commercial
111,311I,Retail Gas Station - Improved,,#N/A,Commercial
160,311V,Retail Gas Station V,,#N/A,Commercial
226,311V,Bottled Gas and Propane Gas Tanks,,#N/A,Commercial
0,312,Grain and Feed Elevators,,#N/A,Commercial
0,3120,Grain and Feed Elevators,,#N/A,Commercial
0,313,Lumber Yards,,#N/A,Commercial
0,3130,Lumber Yards,,#N/A,Commercial
21,3131,Commercial Lumber Yard,,#N/A,Commercial
182,3131,LUMBER YRD MDL-96,,#N/A,Commercial
182,3132,LUMBER YRD MDL-00,,#N/A,Commercial
20,3135,Landscaping & Supplies,,#N/A,Commercial
329,313C,Light Indust,,#N/A,Commercial
325,313I,LUMBER YRD  MDL-96,,#N/A,Commercial
296,313I,Imputed - Lumber Yeards,,#N/A,Commercial
206,313I,LUMBER YRD  MDL-96,,#N/A,Commercial
186,313I,LUMBER YRD M96,,#N/A,Commercial
329,313R,Ranch,,#N/A,Commercial
85,313V,LUMBER,,#N/A,Commercial
325,313V,LUMBER YRD  MDL-00,,#N/A,Commercial
197,313V,IMPUTED - Lumber Yards,,#N/A,Commercial
293,313V,LUMBER YRD M00,,#N/A,Commercial
135,313V,Lumbar Yard - Vacant,,#N/A,Commercial
0,314,Trucking Terminals,,#N/A,Commercial
0,3140,Trucking Terminals,,#N/A,Commercial
99,314C,IMPUTED - Trucking Terminals,,#N/A,Commercial
329,314C,Warehouse,,#N/A,Commercial
57,314I,TRK TERM  MDL-96,,#N/A,Commercial
325,314I,TRK TERM  MDL-96,,#N/A,Commercial
17,314I,TRK TERM  MD,,#N/A,Commercial
61,314V,"Local Use Code Variation for tracking and administrative purposes, Same as ""3140"".",,#N/A,Commercial
103,314V,Trucking Terminals Vacant,,#N/A,Commercial
211,314V,TRKTRM M00,,#N/A,Commercial
107,314V,TRUCK TERM V,,#N/A,Commercial
0,315,"Piers, Wharves, Docks, and related facilities that are used for storage and transit of goods",,#N/A,Commercial
0,3150,"Piers, Wharves, Docks, and related facilities that are used for storage and transit of goods",,#N/A,Commercial
169,315C,BOATYARD M94,,#N/A,Commercial
169,315I,BOATYARD M96,,#N/A,Commercial
206,315I,DOCKYARDS  MDL-96,,#N/A,Commercial
169,315R,BOATYARD M01,,#N/A,Commercial
169,315S,BOATYARD M95,,#N/A,Commercial
197,315V,"IMPUTED - Piers, Wharves, Docks, and related facilities that are used for storage and transit of goods",,#N/A,Commercial
20,315V,DOCKYARDS M-00,,#N/A,Commercial
206,315V,DOCKYARDS  MDL-00,,#N/A,Commercial
107,315V,DOCKYARD V,,#N/A,Commercial
0,316,"Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
0,3160,"Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
293,3161,SELF STGE M96,,#N/A,Commercial
145,3161,COMM Whse,,#N/A,Commercial
182,3161,COMM WHSE MDL-06,,#N/A,Commercial
18,3161,SELF STGE MDL96,,#N/A,Commercial
238,3165,"IMPUTED - Other Storage, Warehouse, and Distribution Facility",,#N/A,Commercial
296,316A,Commercial Storage Unit,,#N/A,Commercial
79,316C,Comm Condo,,#N/A,Commercial
238,316C,"IMPUTED - Other Storage, Warehouse, and Distribution Facility",,#N/A,Commercial
211,316C,WHS MDL94  MDL-94,,#N/A,Commercial
329,316C,Garage/Office,,#N/A,Commercial
8,316I,Comm Whse - Ind,,#N/A,Commercial
55,316I,COMM WHSE MDL-96,,#N/A,Commercial
57,316I,COMM WHSE  MDL-96,,#N/A,Commercial
79,316I,Pre-Eng Warehs,,#N/A,Commercial
73,316I,WHSE STRG MDL-96,,#N/A,Commercial
56,316I,COMM WHSE,,#N/A,Commercial
187,316I,"Storage, Warehouse",,#N/A,Commercial
122,316I,commercial warehouse model 96,,#N/A,Commercial
131,316I,"IMPUTED - Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
292,316I,COMM WHSE M96,,#N/A,Commercial
351,316I,COMM WHSE M96,,#N/A,Commercial
266,316I,Commercial Warehouse MDL-96,,#N/A,Commercial
238,316I,IMPUTED - Commercial Warehouse,,#N/A,Commercial
240,316I,Comm Whse,,#N/A,Commercial
310,316I,"Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
325,316I,COMM WHSE  MDL-96,,#N/A,Commercial
169,316I,COMM WHS M96,,#N/A,Commercial
197,316I,"IMPUTED - Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
293,316I,COMM WHS M96,,#N/A,Commercial
290,316I,"IMPUTED - Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
294,316I,"Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
16,316I,"IMPUTED - Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
339,316I,"Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
20,316I,"Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
145,316I,COMM Whse,,#N/A,Commercial
296,316I,"Imputed - Other Storage, Warehouse and Distrution Facilities.",,#N/A,Commercial
134,316I,COMM WHSE  MDL-96,,#N/A,Commercial
211,316I,WHS MDL94  MDL-96,,#N/A,Commercial
1,316I,Commercial warehouse,,#N/A,Commercial
247,316I,COMM WHSE M-96,,#N/A,Commercial
17,316I,COMM WHSE  M,,#N/A,Commercial
64,316I,COMM WHSE MDL-96,,#N/A,Commercial
182,316I,COMM WHSE,,#N/A,Commercial
149,316I,"Light Industry, other",,#N/A,Commercial
250,316I,"Commercial Warehouse, Improved (as opposed to vacant)",,#N/A,Commercial
89,316I,"Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
117,316I,"Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
72,316I,"Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
186,316I,COMM WHSE M96,,#N/A,Commercial
278,316M,Commercial Class (Mini Storage Facility),,#N/A,Commercial
186,316M,Mini Self Stge,,#N/A,Commercial
85,316R,COM WHS,,#N/A,Commercial
238,316R,"IMPUTED - Other Storage, Warehouse, and Distribution Facility",,#N/A,Commercial
310,316R,Other Storage Warehouse & Distribution,,#N/A,Commercial
211,316R,COMM WHSE  MDL-01,,#N/A,Commercial
226,316R,"Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
310,316S,"Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
169,316S,COMM WHS M95,,#N/A,Commercial
99,316S,Commercial,,#N/A,Commercial
20,316S,SELF STORAGE,,#N/A,Commercial
247,316S,COMM WHSE M-95,,#N/A,Commercial
8,316V,Comm Whse - Vac,,#N/A,Commercial
57,316V,COMM WHSE  MDL-00,,#N/A,Commercial
56,316V,COMM WHSE,,#N/A,Commercial
61,316V,"Local Use Code Variation for tracking and administrative purposes, Same as ""3300"".",,#N/A,Commercial
167,316V,COMM WHSE  M-00,,#N/A,Commercial
227,316V,COMM WHSE MDL-00,,#N/A,Commercial
274,316V,Outbuildings,,#N/A,Commercial
221,316V,"IMPUTED - Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
197,316V,"IMPUTED - Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
293,316V,COMM WHS M00,,#N/A,Commercial
162,316V,comm storage,,#N/A,Commercial
339,316V,"Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
160,316V,Warehouse V,,#N/A,Commercial
21,316V,COMM WHSE MDL-00,,#N/A,Commercial
331,316V,WAREHOUSE- VAC,,#N/A,Commercial
20,316V,"Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
296,316V,"Imputed - Other Storage, Warehouse and Distrution Facilities.",,#N/A,Commercial
182,316V,COMM WHSE,,#N/A,Commercial
89,316V,"Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
153,316V,"Other Storage, Warehouse, and Distribution facilities Vacant",,#N/A,Commercial
329,316V,COMM WHSE MDL-00,,#N/A,Commercial
117,316V,COMM WAREHOUSE,,#N/A,Commercial
226,316V,"Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
176,316V,"IMPUTED - Other Storage, Warehouse, and Distribution facilities (see also usecode 401)",,#N/A,Commercial
146,316V,Comm Whse,,#N/A,Commercial
0,317,"Farm Buildings - barns, silo, utility shed, etc",,#N/A,Commercial
0,3170,"Farm Buildings - barns, silo, utility shed, etc",,#N/A,Commercial
79,3171,Town Zoning Description,,#N/A,Commercial
331,317C,FARM BLDG - COMM,,#N/A,Commercial
211,317C,FARM MDL96,,#N/A,Commercial
56,317I,FARM BLDGS,,#N/A,Commercial
182,317I,FARM BLDGS,,#N/A,Commercial
85,317R,FARMBLD,,#N/A,Commercial
87,317V,FARM BLDGS,,#N/A,Commercial
247,317V,FARM BLDGS M-00,,#N/A,Commercial
117,317V,"Farm Buildings - barns, silo, utility shed, etc",,#N/A,Commercial
0,318,Commercial Greenhouses,,#N/A,Commercial
0,3180,Commercial Greenhouses,,#N/A,Commercial
169,318C,GREENHS M94,,#N/A,Commercial
197,318C,IMPUTED - Commercial Greenhouses,,#N/A,Commercial
20,318I,COM GRN HS M96,,#N/A,Commercial
134,318I,COM GRN HS  MDL-96,,#N/A,Commercial
131,318V,IMPUTED - Commercial Greenhouses,,#N/A,Commercial
238,318V,"IMPUTED - Other Storage, Warehouse, and Distribution Facility",,#N/A,Commercial
221,318V,IMPUTED - Commercial Greenhouses,,#N/A,Commercial
28,318V,Commercial greenhouses on lot,,#N/A,Commercial
134,318V,COM GRN HS  MDL-00,,#N/A,Commercial
211,318V,GRNHS MDL0,,#N/A,Commercial
89,318V,Commercial Greenhouses,,#N/A,Commercial
93,319,Condominium-Warehouse,,#N/A,Commercial
100,319,Warehouse Condominium,,#N/A,Commercial
223,319,Commercial,,#N/A,Commercial
239,319,Comm Whse,,#N/A,Commercial
225,319,Commercial,,#N/A,Commercial
35,319,IMPUTED - Commercial,,#N/A,Commercial
163,319,Warehouse Condominium,,#N/A,Commercial
182,319,COMM WHSE MDL-00,,#N/A,Commercial
168,319,Condo Warehouse,,#N/A,Commercial
35,3190,IMPUTED - Commercial,,#N/A,Commercial
348,3190,Other,,#N/A,Commercial
220,3190,Condo Industrial,,#N/A,Commercial
20,3190,WHSE CONDO  MDL-06,,#N/A,Commercial
161,3190,Mixed Use,,#N/A,Commercial
182,3190,COMM WHSE MDL 00,,#N/A,Commercial
348,319V,MDL-00,,#N/A,Commercial
101,320,Retail Condominiums,,#N/A,Commercial
35,320,IMPUTED - Commercial,,#N/A,Commercial
165,320,Unknown,,#N/A,Commercial
139,320,Retail condominiums,,#N/A,Commercial
35,3200,IMPUTED - Commercial,,#N/A,Commercial
334,3200,3200,,#N/A,Commercial
0,321,"Facilities providing building materials, hardware and farm equip, heating, hardware, plumbing, lumber supplies and equip",,#N/A,Commercial
0,3210,"Facilities providing building materials, hardware and farm equip, heating, hardware, plumbing, lumber supplies and equip",,#N/A,Commercial
57,321I,HRDWARE ST  MDL-96,,#N/A,Commercial
87,321I,HARDWARE STORE,,#N/A,Commercial
329,321I,Service Shop,,#N/A,Commercial
2,321V,HRDWARE ST MDL,,#N/A,Commercial
0,322,"Discount Stores, Junior Department Stores, Department Stores",,#N/A,Commercial
0,3220,"Discount Stores, Junior Department Stores, Department Stores",,#N/A,Commercial
7,3221,"Discount Stores, Junior Department Stores, Department Stores",,#N/A,Commercial
8,3221,Retail Condo,,#N/A,Commercial
55,3221,RTL CONDO,,#N/A,Commercial
298,3221,Store/Shop MDL 06,,#N/A,Commercial
57,3221,RTL CONDO,,#N/A,Commercial
79,3221,Retail Condo,,#N/A,Commercial
73,3221,RTL CONDO MDL-06,,#N/A,Commercial
87,3221,Use code not known or nor provided.,,#N/A,Commercial
56,3221,RTL CONDO,,#N/A,Commercial
187,3221,Discount Store,,#N/A,Commercial
122,3221,"retail condo model 6

retail condo model 6

",,#N/A,Commercial
167,3221,Retail Condo,,#N/A,Commercial
219,3221,COMMERC.,,#N/A,Commercial
216,3221,RTL CONDO MDL-06,,#N/A,Commercial
351,3221,RTL CONDO MO6,,#N/A,Commercial
271,3221,Rtl Condo,,#N/A,Commercial
243,3221,RTL CONDO,,#N/A,Commercial
252,3221,Commercial Condo,,#N/A,Commercial
307,3221,RTL CONDO M-06,,#N/A,Commercial
325,3221,RTL CONDO,,#N/A,Commercial
347,3221,RTL Condo,,#N/A,Commercial
67,3221,RTL CONDO  MDL-06,,#N/A,Commercial
169,3221,Retail Condo,,#N/A,Commercial
170,3221,Retail Condo,,#N/A,Commercial
254,3221,"Discount Stores, Junior Department Stores, Department Stores",,#N/A,Commercial
295,3221,Retail Condo,,#N/A,Commercial
221,3221,"IMPUTED - Discount Stores, Junior Department Stores, Department Stores",,#N/A,Commercial
197,3221,"IMPUTED - Discount Stores, Junior Department Stores, Department Stores",,#N/A,Commercial
293,3221,RTL CONDO M06,,#N/A,Commercial
348,3221,Rtl Condo,,#N/A,Commercial
141,3221,"Department Store, table  1",,#N/A,Commercial
16,3221,RTL CONDO MDL-06,,#N/A,Commercial
2,3221,RTL CONDO MDL,,#N/A,Commercial
160,3221,Retail Condo,,#N/A,Commercial
287,3221,RETAIL CONDO,,#N/A,Commercial
145,3221,STORE/SHOP,,#N/A,Commercial
296,3221,Imputed - Discount Stores,,#N/A,Commercial
134,3221,RTL CONDO,,#N/A,Commercial
211,3221,RTL CONDO M06,,#N/A,Commercial
